,X,SYM,AUX,PROPN,DET,INTJ,NUM,PUNCT,CCONJ,SCONJ,ADV,ADP,ADJ,PART,NOUN,VERB,PRON,START,END
0,0.1956521739130435,0.88,0.9879154078549849,0.8300733496332519,0.9900058788947678,0.0,0.8173913043478261,0.9952718676122931,0.8790931989924433,0.9495548961424333,0.9154929577464789,0.9851694915254238,0.8956780923994039,1.0,0.9307417336907954,0.8922155688622755,0.9048672566371682,1.0,1.0
