,X,SYM,AUX,PROPN,DET,INTJ,NUM,PUNCT,CCONJ,SCONJ,ADV,ADP,ADJ,PART,NOUN,VERB,PRON,START,END
0,0.375,0.7096774193548387,0.9108635097493036,0.8112305854241338,0.9756662804171495,0.0,0.9591836734693877,0.9992088607594937,0.9721448467966574,0.8247422680412371,0.9629629629629629,0.9914712153518124,0.8024032042723631,1.0,0.9332437275985663,0.9371069182389937,0.9316628701594533,1.0,1.0
