,X,SYM,AUX,PROPN,DET,INTJ,NUM,PUNCT,CCONJ,SCONJ,ADV,ADP,ADJ,PART,NOUN,VERB,PRON,START,END
0,0.9411764705882353,0,0.8111332007952287,0.7466666666666667,0.9090909090909091,0,0.9874326750448833,1.0,0.9135135135135135,0.863013698630137,0.8280701754385965,0.7623931623931623,0.7053571428571429,0.8138888888888889,0.7957842868874897,0.7920854271356784,0.9411764705882353,1.0,1.0
