,X,SYM,AUX,PROPN,DET,INTJ,NUM,PUNCT,CCONJ,SCONJ,ADV,ADP,ADJ,PART,NOUN,VERB,PRON,START,END
0,0.3218390804597701,0,0.943127962085308,0.7087475149105368,0.920863309352518,0,0.8713629402756509,1.0,0.8848167539267016,0.6613861386138614,0.8493150684931506,0.8598130841121495,0.6433823529411765,0.8661971830985915,0.8780193236714976,0.7031518624641834,0.9642857142857143,1.0,1.0
