,X,SYM,AUX,PROPN,DET,INTJ,NUM,PUNCT,CCONJ,SCONJ,ADV,ADP,ADJ,PART,NOUN,VERB,PRON,START,END
0,0.0,0.6363636363636364,0.5454545454545454,0.5833333333333334,0.8172043010752689,0,0.8714285714285714,0.9966375252185609,0.9090909090909091,0,0.9382379654859219,0.8922413793103449,0.890282131661442,0.5,0.7107211848036059,0.8667672197083962,1.0,1.0,1.0
