,X,SYM,AUX,PROPN,DET,INTJ,NUM,PUNCT,CCONJ,SCONJ,ADV,ADP,ADJ,PART,NOUN,VERB,PRON,START,END
0,0,0,0.8872458410351202,0.944578313253012,0.983860955927995,0.8888888888888888,0.8807339449541285,0.9972652689152234,0.9905838041431262,0.8821428571428571,0.8896797153024911,0.9340277777777778,0.8090832632464255,0.9459459459459459,0.8778897451096621,0.8920425747592499,0.9724214009928296,1.0,1.0
