,X,SYM,AUX,PROPN,DET,INTJ,NUM,PUNCT,CCONJ,SCONJ,ADV,ADP,ADJ,PART,NOUN,VERB,PRON,START,END
0,0.0,0,0.9696969696969697,0.6852173913043478,0.9766009852216748,0.8205128205128205,0.7559055118110236,0.9977210574293528,0.9868667917448405,0.8794326241134752,0.7842105263157895,0.964221824686941,0.8416013925152306,0.9358178053830227,0.9365530303030303,0.8572815533980582,0.9703133589884552,1.0,1.0
