,X,SYM,AUX,PROPN,DET,INTJ,NUM,PUNCT,CCONJ,SCONJ,ADV,ADP,ADJ,PART,NOUN,VERB,PRON,START,END
0,0.896551724137931,0,0.814663951120163,0.7521008403361344,0.9624060150375939,0,0.8850931677018633,1.0,0.8894736842105263,0.8313253012048193,0.9018181818181819,0.7423510466988728,0.7322175732217573,0.7998137802607076,0.8125173852573018,0.8256513026052105,0.9879518072289156,1.0,1.0
