,X,SYM,AUX,PROPN,DET,INTJ,NUM,PUNCT,CCONJ,SCONJ,ADV,ADP,ADJ,PART,NOUN,VERB,PRON,START,END
0,0.2988505747126437,0,0.9478672985781991,0.7117296222664016,0.920863309352518,0,0.8728943338437979,1.0,0.8848167539267016,0.6831683168316832,0.8493150684931506,0.8616822429906542,0.6433823529411765,0.864185110663984,0.8819444444444444,0.7083094555873926,0.9761904761904762,1.0,1.0
