,X,SYM,AUX,PROPN,DET,INTJ,NUM,PUNCT,CCONJ,SCONJ,ADV,ADP,ADJ,PART,NOUN,VERB,PRON,START,END
0,0,0,0.8847926267281107,0.9448441247002398,0.9820433436532507,0.8888888888888888,0.8727272727272727,0.9977210574293528,0.9905838041431262,0.8920863309352518,0.8900836320191159,0.9325259515570934,0.8078529657477026,0.9475890985324947,0.8785904649096832,0.8950836289913837,0.9729878721058435,1.0,1.0
