,X,SYM,AUX,PROPN,DET,INTJ,NUM,PUNCT,CCONJ,SCONJ,ADV,ADP,ADJ,PART,NOUN,VERB,PRON,START,END
0,0.875,0,0.8139059304703476,0.7552966101694916,0.9481481481481482,0,0.8582202111613876,1.0,0.8894736842105263,0.8308457711442786,0.8985507246376812,0.7407407407407407,0.7261410788381742,0.7841530054644809,0.8134265734265734,0.8229376257545271,0.9878048780487805,1.0,1.0
