,X,SYM,AUX,PROPN,DET,INTJ,NUM,PUNCT,CCONJ,SCONJ,ADV,ADP,ADJ,PART,NOUN,VERB,PRON,START,END
0,0,0.36363636363636365,0.46153846153846156,0.8181818181818182,0.8478260869565217,0,0.8918918918918919,0.9946127946127946,0.9655172413793104,0,0.9455719557195572,0.8830645161290323,0.8955696202531646,0.5,0.7445969125214408,0.8320675105485232,0.9789473684210527,1.0,1.0
