,X,SYM,AUX,PROPN,DET,INTJ,NUM,PUNCT,CCONJ,SCONJ,ADV,ADP,ADJ,PART,NOUN,VERB,PRON,START,END
0,0,0.175,0.6666666666666666,0.109375,0.8351648351648352,0,0.5304347826086957,0.9926322839919625,0.967741935483871,0,0.6137849079025549,0.8214285714285714,0.6410835214446953,0.6,0.9552141929900476,0.6371027346637103,0.7807017543859649,1.0,1.0
