,X,SYM,AUX,PROPN,DET,INTJ,NUM,PUNCT,CCONJ,SCONJ,ADV,ADP,ADJ,PART,NOUN,VERB,PRON,START,END
0,0.0,0,0.9488559892328399,0.6042031523642732,0.961038961038961,0.8461538461538461,0.6635514018691588,0.9994791666666667,0.9796875,0.7972602739726027,0.864591439688716,0.9560867148415787,0.8119868637110016,0.966321243523316,0.9401095140314852,0.8606825619448341,0.9442508710801394,1.0,1.0
