,X,SYM,AUX,PROPN,DET,INTJ,NUM,PUNCT,CCONJ,SCONJ,ADV,ADP,ADJ,PART,NOUN,VERB,PRON,START,END
0,0,0.125,0.6666666666666666,0.140625,0.8571428571428571,0,0.5739130434782609,0.9892833221701273,0.9032258064516129,0,0.6072489601901366,0.8809523809523809,0.6320541760722348,0.6,0.934227607096495,0.7228381374722838,0.8421052631578947,1.0,1.0
