,X,SYM,AUX,PROPN,DET,INTJ,NUM,PUNCT,CCONJ,SCONJ,ADV,ADP,ADJ,PART,NOUN,VERB,PRON,START,END
0,0,0,0.8724584103512015,0.8637362637362638,0.9647277227722773,0.7441860465116279,0.8598130841121495,0.9977220956719818,0.9868667917448405,0.6694444444444444,0.8002257336343115,0.8780487804878049,0.8868131868131868,0.8224489795918367,0.863923100030039,0.7944700460829494,0.9561057962858751,1.0,1.0
