,X,SYM,AUX,PROPN,DET,INTJ,NUM,PUNCT,CCONJ,SCONJ,ADV,ADP,ADJ,PART,NOUN,VERB,PRON,START,END
0,0.1839080459770115,0,0.966824644549763,0.6679920477137177,0.8633093525179856,0,0.8422664624808576,1.0,0.8848167539267016,0.7485148514851485,0.8082191780821918,0.8336448598130841,0.5808823529411765,0.8843058350100603,0.8777173913043478,0.7226361031518624,0.9523809523809523,1.0,1.0
