,X,SYM,AUX,PROPN,DET,INTJ,NUM,PUNCT,CCONJ,SCONJ,ADV,ADP,ADJ,PART,NOUN,VERB,PRON,START,END
0,0.0,0,0.9707070707070707,0.6817391304347826,0.9766009852216748,0.8205128205128205,0.7559055118110236,0.9981768459434822,0.9868667917448405,0.8794326241134752,0.7894736842105263,0.9630292188431724,0.8381201044386423,0.9420289855072463,0.9359217171717171,0.8553398058252427,0.9703133589884552,1.0,1.0
